timestamp,cz,c4,label
1777796228.3448238,0.40200196,0.40185548,rest
1777796228.3509889,0.601416,0.6012207,rest
1777796228.358843,0.40263676,0.40195312,rest
1777796228.3661103,0.60209968,0.6010254,rest
1777796228.3751836,0.402685568,0.6010254,rest
1777796228.3823557,0.60180664,0.8004395,rest
1777796228.3881106,0.5945312,0.8004395,rest
1777796228.3950922,0.5939452,0.8004883,rest
1777796228.4020283,0.5939452,0.8006836,rest
1777796228.4084818,0.593994,0.60185548,rest
1777796228.4160254,0.593994,0.60166016,rest
1777796228.4226289,0.401709,0.60166016,rest
1777796228.4306877,0.40200196,0.60166016,rest
1777796228.4392016,0.40200196,0.60166016,rest
1777796228.4469545,0.4022461,0.60112304,rest
1777796228.4529302,0.4020508,0.60131836,rest
1777796228.4615855,0.40258796,0.40200196,rest
1777796228.470166,0.60166016,0.60131836,rest
1777796228.478391,0.40268556,0.40190428,rest
1777796228.4864688,0.60180664,0.60126952,rest
1777796228.495297,0.40263676,0.40185548,rest
1777796228.5028322,0.60166016,0.60117184,rest
1777796228.5112052,0.40229492,0.40214844,rest
1777796228.5179648,0.60126952,0.6015625,rest
1777796228.526114,0.40200196,0.40219728,rest
1777796228.5326097,0.6013672,0.601416,rest
1777796228.5387847,0.6013672,0.601416,rest
1777796228.5456018,0.6015137,0.6010742,rest
1777796228.5528574,0.6015137,0.6009766,rest
1777796228.5593076,0.6013672,0.6010254,rest
1777796228.566748,0.6013672,0.6012207,rest
1777796228.5750587,0.40190428,0.40195312,rest
1777796228.5831444,0.60112304,0.60131836,rest
1777796228.5907776,0.4017578,0.40229492,rest
1777796228.5986352,0.60117184,0.6016113,rest
1777796228.606141,0.60117184,0.6016113,rest
1777796228.6125045,0.601416,0.6015137,rest
1777796228.6181612,0.601416,0.6015137,rest
1777796228.6244602,0.60131836,0.601416,rest
1777796228.632196,0.60131836,0.6010742,rest
1777796228.639043,0.60131836,0.6010742,rest
1777796228.6458974,0.6013672,0.6010742,rest
1777796228.65267,0.6013672,0.6010742,rest
1777796228.6612072,0.60146484,0.60131836,rest
1777796228.6692257,0.60146484,0.60131836,rest
1777796228.675714,0.40239256,0.402002,rest
1777796228.683987,0.6015625,0.6013672,rest
1777796228.6905751,0.40244144,0.6013672,rest
1777796228.6971126,0.6018067,0.60131836,rest
1777796228.7042477,0.6018067,0.60146484,rest
1777796228.7098768,0.60190432,0.601416,rest
1777796228.716247,0.60190432,0.601416,rest
1777796228.7262812,0.60166016,0.40258796,rest
1777796228.7320733,0.60166016,0.6013672,rest
1777796228.7392144,0.4026367,0.6015625,rest
1777796228.746674,0.6016113,0.6015137,rest
1777796228.75368,0.6016113,0.6012207,rest
1777796228.7616751,0.6016113,0.60073244,rest
1777796228.7696104,0.6016113,0.6009766,rest
1777796228.7768948,0.60131836,0.40161132,rest
1777796228.784522,0.60131836,0.6010254,rest
1777796228.793005,0.40190428,0.40219728,rest
1777796228.800167,0.60126952,0.6015137,rest
1777796228.8079574,0.4024414,0.40214844,rest
1777796228.8147423,0.6017578,0.6015137,rest
1777796228.8230553,0.54827804,0.60117184,rest
1777796228.8312883,0.747692036,0.7489128,rest
1777796228.8403554,0.747692036,0.7489128,rest
1777796228.8472202,0.9465202,0.94827808,rest
1777796228.8548772,0.7555047,0.94827808,rest
1777796228.8619294,0.60966816,0.7492546,rest
1777796228.8689704,0.60966816,0.8005371,rest
1777796228.877833,0.410254036,0.6019043,rest
1777796228.8861015,0.410254036,0.6019043,rest
1777796228.8929987,0.40234376,0.4024414,rest
1777796228.901297,0.60166016,0.60180664,rest
1777796228.9091332,0.40283204,0.40253908,rest
1777796228.9163642,0.6022461,0.60117184,rest
1777796228.92531,0.40288084,0.40249024,rest
1777796228.9331293,0.60180664,0.60195316,rest
1777796228.9407792,0.4026367,0.40258796,rest
1777796228.9489737,0.60146484,0.60195316,rest
1777796228.9572315,0.40224616,0.60195316,rest
1777796228.9653163,0.60151376,0.80063468,rest
1777796228.972944,0.4021973,0.80063468,rest
1777796228.9803176,0.60126952,0.8011719,rest
1777796228.987437,0.60126952,0.8011719,rest
1777796228.9950018,0.6017578,0.60185548,rest
1777796229.0032558,0.60185548,0.60185548,rest
1777796229.010013,0.6019043,0.40253908,rest
1777796229.0174212,0.60200196,0.6010742,rest
1777796229.0255013,0.4026367,0.40195312,rest
1777796229.032792,0.6013672,0.60126952,rest
1777796229.041173,0.40234376,0.40195312,rest
1777796229.0479748,0.6016113,0.60126952,rest
1777796229.055565,0.40224616,0.6015625,rest
1777796229.0628312,0.6016113,0.6013672,rest
1777796229.069429,0.6016113,0.6013672,rest
1777796229.0773494,0.60131836,0.6015137,rest
1777796229.0843494,0.60131836,0.601416,rest
1777796229.0922632,0.60126952,0.4024903,rest
1777796229.0997188,0.60126952,0.60180664,rest
1777796229.1086211,0.40195312,0.40302744,rest
1777796229.1161726,0.60126952,0.6021973,rest
1777796229.1245902,0.40190428,0.40292972,rest
1777796229.1326735,0.60131836,0.60185548,rest
1777796229.1412745,0.40200196,0.40273444,rest
1777796229.1500473,0.60131836,0.6015137,rest
1777796229.1563537,0.40229492,0.6015137,rest
1777796229.1639493,0.60166016,0.80063468,rest
1777796229.1718469,0.53465176,0.80063468,rest
1777796229.1789732,0.7339681,0.8003906,rest
1777796229.1853518,0.7339681,0.8003906,rest
1777796229.193098,0.7340657,0.6010254,rest
1777796229.1999686,0.7340657,0.6009766,rest
1777796229.2070825,0.6022461,0.40161132,rest
1777796229.213023,0.6021484,0.6009766,rest
1777796229.2200556,0.49738616,0.6009766,rest
1777796229.2259626,0.4969955,0.6009766,rest
1777796229.232629,0.4966537,0.60126952,rest
1777796229.2416806,0.49611656,0.60185548,rest
1777796229.247948,0.4962142,0.6016113,rest
1777796229.2549112,0.4017578,0.6016113,rest
1777796229.261891,0.6010742,0.6016113,rest
1777796229.268156,0.601416,0.6016113,rest
1777796229.2750294,0.6013672,0.60131836,rest
1777796229.281839,0.6013672,0.6015625,rest
1777796229.290307,0.60117184,0.40214844,rest
1777796229.296708,0.60117184,0.6015137,rest
1777796229.3044002,0.56009764,0.6015137,rest
1777796229.3159506,0.7595117,0.6012207,rest
1777796229.3187304,0.7595117,0.6010254,rest
1777796229.3266678,0.7595117,0.60180664,rest
1777796229.3352456,0.7595117,0.60180664,rest
1777796229.3410687,0.60117184,0.4024414,rest
1777796229.3492937,0.60117184,0.60180664,rest
1777796229.357025,0.40234376,0.40268556,rest
1777796229.3637931,0.6017578,0.6010742,rest
1777796229.3730912,0.4027832,0.6010742,rest
1777796229.380291,0.6021973,0.80019532,rest
1777796229.3876767,0.4028809,0.80019532,rest
1777796229.3945737,0.601709,0.80019532,rest
1777796229.4009483,0.601709,0.8004395,rest
1777796229.4088535,0.60131836,0.6010742,rest
1777796229.4173915,0.60131836,0.60131836,rest
1777796229.4242506,0.6012207,0.40195312,rest
1777796229.4316125,0.6012207,0.60126952,rest
1777796229.4408562,0.40200196,0.40195312,rest
1777796229.4479342,0.6013672,0.60131836,rest
1777796229.4559376,0.40229492,0.60131836,rest
1777796229.462326,0.601709,0.8006836,rest
1777796229.4681458,0.601709,0.8003418,rest
1777796229.47518,0.60166016,0.8004883,rest
1777796229.4819975,0.60166016,0.8004883,rest
1777796229.4894383,0.6013672,0.60126952,rest
1777796229.4969103,0.6013672,0.60126952,rest
1777796229.5037832,0.40253908,0.601416,rest
1777796229.5122323,0.40239256,0.60185548,rest
1777796229.5197847,0.40239256,0.60185548,rest
1777796229.52574,0.4026367,0.601709,rest
1777796229.531824,0.4026367,0.601709,rest
1777796229.538773,0.4020508,0.40273444,rest
1777796229.5468907,0.60146484,0.60146484,rest
1777796229.5542605,0.4020508,0.60146484,rest
1777796229.5623417,0.60117184,0.60166016,rest
1777796229.569748,0.5424186,0.60166016,rest
1777796229.5766428,0.5424674,0.6016113,rest
1777796229.5835848,0.5424674,0.6016113,rest
1777796229.5902576,0.5424674,0.4022461,rest
1777796229.5965855,0.5424674,0.601416,rest
1777796229.6035814,0.40185548,0.601416,rest
1777796229.6117554,0.40185548,0.60131836,rest
1777796229.619978,0.40185548,0.60131836,rest
1777796229.628166,0.40190428,0.60131836,rest
1777796229.6364715,0.40190428,0.60131836,rest
1777796229.6447728,0.40185548,0.40195312,rest
1777796229.652801,0.6012207,0.60126952,rest
1777796229.6610944,0.40180664,0.40229492,rest
1777796229.6690626,0.60117184,0.60146484,rest
1777796229.676927,0.40180664,0.4026367,rest
1777796229.6835215,0.6012207,0.6019043,rest
1777796229.6920424,0.40185548,0.40297856,rest
1777796229.699863,0.60126952,0.60195316,rest
1777796229.708805,0.4020996,0.4027832,rest
1777796229.7160606,0.60146484,0.6013672,rest
1777796229.7235148,0.40209968,0.4024414,rest
1777796229.7316334,0.60146484,0.60117184,rest
1777796229.7401986,0.40239264,0.40180664,rest
1777796229.7473917,0.6015625,0.6009277,rest
1777796229.7559829,0.40214844,0.40180664,rest
1777796229.7628534,0.6015137,0.6008301,rest
1777796229.770208,0.42519872,0.6009766,rest
1777796229.778273,0.62427104,0.6009766,rest
1777796229.786342,0.62427104,0.6012207,rest
1777796229.793236,0.62427104,0.6013672,rest
1777796229.802052,0.62427104,0.60131836,rest
1777796229.8102531,0.60112304,0.40239256,rest
1777796229.8179574,0.60112304,0.6017578,rest
1777796229.8240654,0.401709,0.40249024,rest
1777796229.830257,0.60112304,0.601709,rest
1777796229.838973,0.40200196,0.40195312,rest
1777796229.846403,0.60146484,0.6009277,rest
1777796229.8543663,0.40190428,0.6009277,rest
1777796229.8612866,0.40195312,0.6008301,rest
1777796229.8679423,0.40195312,0.6008301,rest
1777796229.8782167,0.40166014,0.60131836,rest
1777796229.8877394,0.40166014,0.60131836,rest
1777796229.8953648,0.6012207,0.60131836,rest
1777796229.9025283,0.8005859,0.8004395,rest
1777796229.9095216,0.6015137,0.6010742,rest
1777796229.9172091,0.80092776,0.8003906,rest
1777796229.923538,0.6015625,0.6012207,rest
1777796229.9305882,0.6015625,0.6008789,rest
1777796229.9392698,0.40214844,0.40219728,rest
1777796229.9452791,0.6012207,0.6015625,rest
1777796229.953534,0.6012207,0.60146484,rest
1777796229.960214,0.6012207,0.60112304,rest
1777796229.9684234,0.6012207,0.60146484,rest
1777796229.9752548,0.60146484,0.6010254,rest
1777796229.9817705,0.60146484,0.6010254,rest
1777796229.9893486,0.40263676,0.4017578,rest
1777796229.9980166,0.60200196,0.60126952,rest
1777796230.0061924,0.40258796,0.40190428,rest
1777796230.014326,0.6017578,0.60126952,rest
1777796230.0221438,0.40283204,0.60126952,rest
1777796230.0296988,0.60166016,0.80063468,rest
1777796230.0376213,0.40249024,0.8005371,rest
1777796230.0449502,0.6019043,0.9998535,rest
1777796230.052191,0.6019043,0.99975584,rest
1777796230.0599504,0.6020508,0.8003906,rest
1777796230.0644574,0.6020508,0.8003906,rest
1777796230.0711176,0.60185548,0.8004883,rest
1777796230.0787618,0.60185548,0.8005371,rest
1777796230.0866735,0.60185548,0.80063468,rest
1777796230.0951614,0.80063468,0.80063468,rest
1777796230.1023824,0.61406576,0.8000488,rest
1777796230.110587,0.61387044,0.60073244,rest
1777796230.1194627,0.61387044,0.60073244,rest
1777796230.125628,0.4149447,0.4013672,rest
1777796230.134058,0.4149447,0.60073244,rest
1777796230.142085,0.40209968,0.40200196,rest
1777796230.1497674,0.60166016,0.6010254,rest
1777796230.1557074,0.40229492,0.401709,rest
1777796230.1618588,0.6012207,0.6010742,rest
1777796230.1693113,0.42344088,0.6010742,rest
1777796230.1779797,0.423733868,0.6012207,rest
1777796230.1854768,0.31032576,0.6015137,rest
1777796230.193099,0.31032576,0.6015625,rest
1777796230.2024813,0.31032576,0.6015625,rest
1777796230.2096183,0.28937512,0.40219728,rest
1777796230.2156746,0.4884962,0.6013672,rest
1777796230.2232976,0.40249024,0.4024414,rest
1777796230.230182,0.60185548,0.6015625,rest
1777796230.2383752,0.40249024,0.40273436,rest
1777796230.2444203,0.6012207,0.6020996,rest
1777796230.250489,0.6012207,0.6017578,rest
1777796230.2581246,0.60126952,0.6017578,rest
1777796230.2664683,0.60126952,0.6019043,rest
1777796230.2740536,0.60131836,0.60126952,rest
1777796230.282373,0.60131836,0.60126952,rest
1777796230.2883844,0.4020996,0.4025879,rest
1777796230.2948472,0.60146484,0.6015137,rest
1777796230.302812,0.60131836,0.6015137,rest
1777796230.3100138,0.80063468,0.6016113,rest
1777796230.3172276,0.80063468,0.6015625,rest
1777796230.324437,0.8004395,0.60126952,rest
1777796230.3315442,0.8004395,0.60126952,rest
1777796230.338488,0.6012207,0.40190428,rest
1777796230.3459606,0.6012207,0.60126952,rest
1777796230.352929,0.401709,0.60131836,rest
1777796230.3603282,0.60112304,0.6013672,rest
1777796230.3676038,0.6008789,0.6013672,rest
1777796230.3750122,0.60190432,0.6013672,rest
1777796230.3819234,0.60190432,0.6013672,rest
1777796230.3885884,0.6023438,0.40185548,rest
1777796230.3955412,0.6023438,0.6009766,rest
1777796230.4027398,0.40317384,0.6009766,rest
1777796230.4094646,0.6015137,0.6009766,rest
1777796230.4164152,0.6015137,0.6009766,rest
1777796230.424788,0.60126952,0.60112304,rest
1777796230.4329665,0.60126952,0.60126952,rest
1777796230.4412827,0.60146484,0.40190428,rest
1777796230.4477148,0.60146484,0.6010254,rest
1777796230.4556935,0.4020996,0.40219728,rest
1777796230.4617898,0.601416,0.6015625,rest
1777796230.468639,0.40200196,0.601416,rest
1777796230.4777112,0.4020508,0.60185548,rest
1777796230.4838493,0.4020508,0.6020996,rest
1777796230.4905915,0.40200196,0.6015625,rest
1777796230.498706,0.40200196,0.6015625,rest
1777796230.5063534,0.4020996,0.40239256,rest
1777796230.5135653,0.60126952,0.60131836,rest
1777796230.521222,0.4024414,0.40195312,rest
1777796230.529463,0.60185548,0.60131836,rest
1777796230.5373518,0.4024414,0.40200196,rest
1777796230.5449555,0.6017578,0.60131836,rest
1777796230.5532706,0.40263676,0.60131836,rest
1777796230.5607538,0.60146484,0.8006836,rest
1777796230.5685103,0.60146484,0.8006836,rest
1777796230.5745382,0.60146484,0.8009766,rest
1777796230.5822637,0.60146484,0.8009766,rest
1777796230.5886347,0.6012207,0.6016113,rest
1777796230.5954697,0.6012207,0.6016113,rest
1777796230.604245,0.40185548,0.40229492,rest
1777796230.6111982,0.6012207,0.60131836,rest
1777796230.6190245,0.40180664,0.60131836,rest
1777796230.6270103,0.60117184,0.60131836,rest
1777796230.634699,0.60117184,0.60131836,rest
1777796230.642475,0.6010742,0.60131836,rest
1777796230.65087,0.60112304,0.60131836,rest
1777796230.6600275,0.60117184,0.40219728,rest
1777796230.6658182,0.60117184,0.6015625,rest
1777796230.6737752,0.40180664,0.4024903,rest
1777796230.681455,0.60126952,0.6018067,rest
1777796230.6894517,0.40185548,0.40239264,rest
1777796230.6967323,0.6012207,0.6015137,rest
1777796230.7056425,0.40180664,0.40273444,rest
1777796230.7141545,0.6009766,0.60180664,rest
1777796230.7202718,0.4017578,0.4024414,rest
1777796230.7267883,0.6010742,0.60185548,rest
1777796230.7354665,0.59116196,0.60185548,rest
1777796230.742336,0.5914061,0.60131836,rest
1777796230.7500954,0.59160144,0.6010742,rest
1777796230.7555487,0.5916991,0.6010742,rest
1777796230.763342,0.59179676,0.6008789,rest
1777796230.771639,0.40278324,0.40151368,rest
1777796230.779768,0.60195316,0.6008301,rest
1777796230.787562,0.40258796,0.40229492,rest
1777796230.793774,0.601709,0.6013672,rest
1777796230.7998817,0.601416,0.6015625,rest
1777796230.8061285,0.6009277,0.6015625,rest
1777796230.8131852,0.6009277,0.6015625,rest
1777796230.8200564,0.6009277,0.6009766,rest
1777796230.8278575,0.6009277,0.60126952,rest
1777796230.835939,0.40185548,0.60126952,rest
1777796230.8436878,0.60126952,0.80063468,rest
1777796230.8518376,0.40219728,0.80063468,rest
1777796230.858798,0.6015625,0.8011719,rest
1777796230.865678,0.6015625,0.8011719,rest
1777796230.873931,0.60146484,0.60185548,rest
1777796230.882207,0.60131836,0.60185548,rest
1777796230.8890836,0.6015625,0.40249024,rest
1777796230.896428,0.6015625,0.60112304,rest
1777796230.9043765,0.4026367,0.40180664,rest
1777796230.9127886,0.6020996,0.60112304,rest
1777796230.9191787,0.4028321,0.60112304,rest
1777796230.925638,0.60166016,0.6010742,rest
1777796230.9340944,0.60166016,0.60126952,rest
1777796230.940746,0.6013672,0.6012207,rest
1777796230.947538,0.6013672,0.6012207,rest
1777796230.9558892,0.60131836,0.40185548,rest
1777796230.963591,0.60131836,0.60126952,rest
1777796230.972073,0.40190428,0.40234376,rest
1777796230.980166,0.60112304,0.6015625,rest
1777796230.985916,0.401709,0.40249024,rest
1777796230.9939604,0.60117184,0.60185548,rest
1777796231.001723,0.40180664,0.6016113,rest
1777796231.010639,0.6012207,0.60117184,rest
1777796231.0166423,0.6012207,0.6010742,rest
1777796231.022905,0.60126952,0.601416,rest
1777796231.0290656,0.60126952,0.601416,rest
1777796231.0356383,0.60117184,0.4024414,rest
1777796231.0445182,0.60117184,0.60180664,rest
1777796231.0521567,0.491819616,0.6015137,rest
1777796231.0612063,0.6911849,0.800097636,rest
1777796231.0711253,0.49181968,0.800097636,rest
1777796231.076645,0.6912825,0.9993164,rest
1777796231.0833004,0.6912825,0.9993164,rest
1777796231.0900817,0.60131836,0.8004395,rest
1777796231.097009,0.60131836,0.8005859,rest
1777796231.104045,0.60126952,0.6013672,rest
1777796231.1119614,0.60126952,0.60117184,rest
1777796231.1202748,0.40195312,0.4024414,rest
1777796231.128049,0.60068356,0.60185548,rest
1777796231.1366837,0.40131836,0.60185548,rest
1777796231.14335,0.60073244,0.8010742,rest
1777796231.1512537,0.46373692,0.80126952,rest
1777796231.1592038,0.46373692,0.80063468,rest
1777796231.168627,0.46432286,0.80063468,rest
1777796231.1747365,0.4647623,0.60117184,rest
1777796231.1827912,0.4647623,0.60117184,rest
1777796231.1914008,0.40229492,0.40180664,rest
1777796231.1986897,0.6016113,0.60117184,rest
1777796231.2068026,0.40214844,0.40180664,rest
1777796231.2143755,0.6010742,0.60117184,rest
1777796231.2202492,0.401709,0.4020996,rest
1777796231.228722,0.60117184,0.60146484,rest
1777796231.2364829,0.40219728,0.4020996,rest
1777796231.2446058,0.60166016,0.60146484,rest
1777796231.2527354,0.40229492,0.4024414,rest
1777796231.2594488,0.60166016,0.6015137,rest
1777796231.266284,0.60166016,0.6015137,rest
1777796231.2740948,0.60146484,0.6015137,rest
1777796231.281329,0.60146484,0.6015137,rest
1777796231.2864592,0.601416,0.6015137,rest
1777796231.2927902,0.601416,0.6015137,rest
1777796231.3010118,0.53523768,0.60117184,rest
1777796231.307522,0.7341146,0.6010742,rest
1777796231.3143442,0.7341146,0.6010742,rest
1777796231.3214622,0.7341634,0.6009766,rest
1777796231.3269925,0.7341634,0.6009766,rest
1777796231.334046,0.6919662,0.60131836,rest
1777796231.340598,0.69225912,0.601416,rest
1777796231.350562,0.69225912,0.60126952,rest
1777796231.355337,0.69225912,0.601709,rest
1777796231.362401,0.69225912,0.601709,rest
1777796231.370089,0.6012207,0.40302736,rest
1777796231.377889,0.6012207,0.60239256,rest
1777796231.38501,0.40185548,0.6020996,rest
1777796231.3915346,0.6012207,0.8008789,rest
1777796231.3984718,0.6009766,0.8008789,rest
1777796231.406955,0.60112304,0.80019532,rest
1777796231.4164147,0.60112304,0.800097636,rest
1777796231.4242785,0.60112304,0.6012207,rest
1777796231.4312506,0.60112304,0.6012207,rest
1777796231.438476,0.4024414,0.40190428,rest
1777796231.4445577,0.601416,0.60126952,rest
1777796231.451928,0.4020508,0.40200196,rest
1777796231.460099,0.601416,0.60112304,rest
1777796231.4676971,0.40200196,0.60112304,rest
1777796231.475861,0.6009277,0.682099636,rest
1777796231.483076,0.562002,0.682099636,rest
1777796231.491519,0.56214848,0.682099636,rest
1777796231.498381,0.499144,0.68229496,rest
1777796231.5061436,0.4991928,0.48356448,rest
1777796231.512246,0.4991928,0.6019043,rest
1777796231.5197258,0.33943696,0.40253908,rest
1777796231.5276177,0.53865564,0.6019043,rest
1777796231.535369,0.40234376,0.4026367,rest
1777796231.541593,0.601709,0.6013672,rest
1777796231.550077,0.49191728,0.6010742,rest
1777796231.5588906,0.491477832,0.60112304,rest
1777796231.5682874,0.491184868,0.60112304,rest
1777796231.5752892,0.6905013,0.8003906,rest
1777796231.581395,0.6905013,0.8003906,rest
1777796231.5879743,0.6008301,0.60185548,rest
1777796231.5953789,0.80024416,0.8011719,rest
1777796231.6031172,0.6015625,0.60185548,rest
1777796231.610694,0.6015625,0.60185548,rest
1777796231.61818,0.4025879,0.40249024,rest
1777796231.625079,0.6020508,0.60112304,rest
1777796231.6326911,0.4967025,0.60112304,rest
1777796231.6406984,0.49665364,0.6010742,rest
1777796231.6484592,0.49665364,0.6010742,rest
1777796231.6550393,0.49699544,0.6010742,rest
1777796231.6628742,0.49699544,0.60126952,rest
1777796231.6705236,0.40302736,0.40185548,rest
1777796231.67737,0.6020508,0.6012207,rest
1777796231.6858697,0.40288084,0.40200196,rest
1777796231.6926806,0.6015137,0.6013672,rest
1777796231.7000003,0.40209968,0.6013672,rest
1777796231.706911,0.40244144,0.601416,rest
1777796231.7142918,0.40244144,0.6009277,rest
1777796231.7229636,0.40234376,0.60078124,rest
1777796231.7307503,0.40234376,0.6004883,rest
1777796231.738799,0.40239256,0.40112304,rest
1777796231.7455945,0.6013672,0.6003418,rest
1777796231.7531712,0.40195312,0.401416,rest
1777796231.7598774,0.6012207,0.60078124,rest
1777796231.7680526,0.40180664,0.60063476,rest
1777796231.7749302,0.60117184,0.8,rest
1777796231.7816706,0.6008789,0.80014648,rest
1777796231.7892542,0.6008789,0.80024416,rest
1777796231.7969334,0.6008789,0.80024416,rest
1777796231.8045204,0.60126952,0.60126952,rest
1777796231.8126888,0.60126952,0.60126952,rest
1777796231.8201692,0.4020996,0.40190428,rest
1777796231.8262138,0.6015137,0.6012207,rest
1777796231.8342552,0.40229492,0.6012207,rest
1777796231.8410218,0.60131836,0.6019043,rest
1777796231.8478775,0.60131836,0.6019043,rest
1777796231.855332,0.60131836,0.6021484,rest
1777796231.8630004,0.60131836,0.6021484,rest
1777796231.87307,0.60112304,0.4027832,rest
1777796231.8803794,0.60112304,0.6015137,rest
1777796231.8908482,0.40200196,0.40219728,rest
1777796231.8964255,0.60146484,0.6010254,rest
1777796231.907441,0.40219728,0.40166014,rest
1777796231.91369,0.6016113,0.6008789,rest
1777796231.9216158,0.4022461,0.4015625,rest
1777796231.9280796,0.6013672,0.6005371,rest
1777796231.936646,0.40200196,0.40146484,rest
1777796231.9430044,0.60126952,0.6008301,rest
1777796231.9504485,0.40185548,0.6009766,rest
1777796231.956204,0.6012207,0.6009277,rest
1777796231.963195,0.6012207,0.6010742,rest
1777796231.971501,0.6015625,0.60112304,rest
1777796231.9788342,0.6015625,0.6008789,rest
1777796231.9856703,0.6016113,0.4020996,rest
1777796231.9930923,0.6016113,0.60146484,rest
1777796232.0004263,0.4022461,0.45284504,rest
1777796232.007803,0.60126952,0.6521614,rest
1777796232.016143,0.40185548,0.65240556,rest
1777796232.0224624,0.4017578,0.6520149,rest
1777796232.0297318,0.4017578,0.65186848,rest
1777796232.03807,0.40214844,0.60126952,rest
1777796232.0461855,0.40214844,0.60126952,rest
1777796232.0533118,0.4020996,0.40190428,rest
1777796232.0601225,0.6012207,0.6010742,rest
1777796232.068481,0.40180664,0.4020508,rest
1777796232.0760765,0.60078124,0.60117184,rest
1777796232.0834408,0.401416,0.60117184,rest
1777796232.089397,0.6008789,0.6013672,rest
1777796232.0967586,0.6012207,0.6013672,rest
1777796232.1052096,0.60131836,0.60117184,rest
1777796232.113105,0.6010742,0.60146484,rest
1777796232.1199672,0.6008301,0.4022461,rest
1777796232.125702,0.6008301,0.601416,rest
1777796232.1313856,0.401416,0.601416,rest
1777796232.138175,0.40146484,0.601416,rest
1777796232.1451988,0.40161132,0.601416,rest
1777796232.15271,0.40200196,0.60126952,rest
1777796232.1622636,0.40200196,0.60126952,rest
1777796232.1685166,0.4020508,0.40195312,rest
1777796232.1757004,0.60131836,0.60131836,rest
1777796232.18321,0.4020508,0.40229492,rest
1777796232.1941762,0.60126952,0.60166016,rest
1777796232.2002213,0.40190428,0.60166016,rest
1777796232.20732,0.60126952,0.8009766,rest
1777796232.2138517,0.60126952,0.8009766,rest
1777796232.2225366,0.60117184,0.80063468,rest
1777796232.229843,0.60117184,0.80063468,rest
1777796232.2360437,0.6010742,0.601416,rest
1777796232.244147,0.6010742,0.60126952,rest
1777796232.250395,0.401709,0.40219728,rest
1777796232.2581382,0.60117184,0.6015625,rest
1777796232.2641869,0.401709,0.6015625,rest
1777796232.270296,0.4017578,0.6015625,rest
1777796232.2766893,0.4017578,0.601416,rest
1777796232.2836456,0.4017578,0.6012207,rest
1777796232.2908034,0.4017578,0.6012207,rest
1777796232.2984955,0.50529944,0.6012207,rest
1777796232.305284,0.5055436,0.6010742,rest
1777796232.3122163,0.50525064,0.6013672,rest
1777796232.3184042,0.5052018,0.601416,rest
1777796232.3237965,0.5052018,0.601416,rest
1777796232.330165,0.4280827,0.601416,rest
1777796232.3364842,0.4280339,0.6013672,rest
1777796232.344327,0.42832684,0.60117184,rest
1777796232.351073,0.4286198,0.6010742,rest
1777796232.3585346,0.4286198,0.6008789,rest
1777796232.3668852,0.40219728,0.60078124,rest
1777796232.374766,0.601416,0.80019532,rest
1777796232.3821292,0.480439432,0.8003906,rest
1777796232.390983,0.480097632,0.80029292,rest
1777796232.4001908,0.392086668,0.80019532,rest
1777796232.407566,0.5915495,0.80029292,rest
1777796232.4166358,0.392086668,0.8000488,rest
1777796232.424049,0.51306324,0.8000488,rest
1777796232.43146,0.71252616,0.9993164,rest
1777796232.4383168,0.60112304,0.80019532,rest
1777796232.44673,0.60112304,0.80019532,rest
1777796232.453602,0.60117184,0.601709,rest
1777796232.4620376,0.60117184,0.60146484,rest
1777796232.4697838,0.4020508,0.40219728,rest
1777796232.4770775,0.60146484,0.6016113,rest
1777796232.4841106,0.40214844,0.4022461,rest
1777796232.4900093,0.6015625,0.6009766,rest
1777796232.4962304,0.6015625,0.6012207,rest
1777796232.5045433,0.60131836,0.60146484,rest
1777796232.5141363,0.60131836,0.60117184,rest
1777796232.519588,0.60146484,0.6009766,rest
1777796232.5268157,0.60146484,0.6009766,rest
1777796232.5340846,0.4020996,0.40161132,rest
1777796232.541627,0.60146484,0.60078124,rest
1777796232.5488248,0.4020996,0.6010742,rest
1777796232.5565922,0.60126952,0.60146484,rest
1777796232.5647993,0.60126952,0.60146484,rest
1777796232.572779,0.66280616,0.6016113,rest
1777796232.579833,0.66280616,0.6016113,rest
1777796232.5875168,0.66280616,0.4021973,rest
1777796232.5956085,0.66280616,0.60126952,rest
1777796232.6037784,0.4634409,0.40239264,rest
1777796232.610958,0.60126952,0.6016113,rest
1777796232.61789,0.40185548,0.4022461,rest
1777796232.6255188,0.6012207,0.60166016,rest
1777796232.6333282,0.40180664,0.4028321,rest
1777796232.6403804,0.60117184,0.601709,rest
1777796232.6470654,0.426861936,0.601709,rest
1777796232.653989,0.4269108,0.601709,rest
1777796232.65968,0.4269108,0.601709,rest
1777796232.6674423,0.4269108,0.60126952,rest
1777796232.6753943,0.4269108,0.60126952,rest
1777796232.683595,0.40249024,0.60126952,rest
1777796232.6904569,0.60185548,0.80063468,rest
1777796232.6981137,0.59589832,0.8004883,rest
1777796232.705269,0.59594716,0.8005371,rest
1777796232.7123487,0.59594716,0.8000488,rest
1777796232.7205188,0.5952636,0.60078124,rest
1777796232.7255328,0.5952636,0.6003418,rest
1777796232.7342129,0.40180664,0.40126952,rest
1777796232.7415545,0.60117184,0.60058592,rest
1777796232.7476597,0.4020996,0.401709,rest
